a,e,i,c,Class
42.01619123,0.03003569,28.56388007,7.6506571511348165,b'Classical'
44.59580842,0.12018056,6.39181373,30.382708495771947,b'Classical'
42.37337941,0.0814703,6.24212895,35.10974756058264,b'Classical'
38.30276833,0.04897595,35.08074886,12.401375831846266,b'Classical'
46.51340387,0.20703722,27.89822124,23.273572019572537,b'Classical'
33.16778,0.10834255,14.99015002,68.80653339305219,b'Scattering'
44.26294128,0.12302879,8.72017879,44.71848539604773,b'Classical'
42.46168661,0.11208701,27.12610635,2.8151041501866083,b'Classical'
48.62571779,0.24740388,27.65592717,16.65689898913704,b'Detached'
47.33346338,0.16485829,23.56767019,-1.732905124451549,b'Classical'
43.71864087,0.0439949,8.89916273,49.20714234939678,b'Classical'
43.69934761,0.15469632,5.74104554,34.25627049198753,b'Resonant 7:4'
43.6455107,0.29318251,16.94072912,3.806689710999869,b'Resonant 7:4'
93.15116839,0.63085312,24.4199542,7.940210477724989,b'Detached'
59.80674324,0.33432574,15.61471593,25.79370354904828,b'Detached'
171.52597389,0.79449225,16.97565509,14.832685216911795,b'Scattering'
42.28659601,0.18314818,7.95273888,3.7142145286637405,b'Resonant 5:3'
171.62588413,0.76719501,21.38753829,8.359304836577461,b'Detached'
41.90742644,0.06322131,22.86087195,4.356274218092458,b'Classical'
43.80156757,0.09724936,10.88653825,16.233768299236694,b'Classical'
44.26719788,0.15741635,10.42290477,11.898301768857715,b'Classical'
47.78899083,0.10444322,12.0401239,39.0160817127595,b'Resonant 2:1'
42.80971104,0.12452843,20.77678208,33.98006202477761,b'Classical'
43.15587029,0.08479676,12.36715728,22.20809477782447,b'Classical'
42.72565526,0.14034816,20.83945745,20.62279647702631,b'Classical'
52.98783922,0.30777124,23.00849752,4.539847796137153,b'Resonant 7:3'
44.45235292,0.19402095,19.76268686,17.63589750469642,b'Classical'
46.67138736,0.23482701,20.52296615,7.597604162777681,b'Classical'
45.32846742,0.15531972,21.44912477,12.549860450521122,b'Classical'
46.98595177,0.19793371,13.35579606,25.773246071112887,b'Classical'
49.61090059,0.27073642,16.63392245,9.690488050763134,b'Detached'
244.99312657,0.84043148,21.52668557,20.524437107950142,b'Detached'
40.15506274,0.06554369,17.35654747,16.321612055975894,b'Classical'
44.33848175,0.13752942,13.84926537,2.065318574331082,b'Resonant candidate 5:3'
69.49397983,0.55320799,26.77968126,11.847331867692285,b'Resonant 7:2'
43.44413726,0.14092422,16.04258343,3.29146656602327,b'Classical'
39.2668521,0.21116997,16.90665473,23.086686052193027,b'Resonant 3:2'
233.00442741,0.84932945,13.22083283,16.701207416113267,b'Scattering'
37.80180253,0.06107625,21.381144199999998,5.124775228275624,b'Classical'
36.34931412,0.06753486,15.31215887,6.5466088296874085,b'Resonant 4:3'
43.6327886,0.27451683,20.64751585,-4.023343055794001,b'Resonant 7:4'
42.83502661,0.09409696,15.57337011,25.000271481762592,b'Classical'
45.69646076,0.19857120000000003,26.68160544,0.7032766979255781,b'Classical'
62.59879375,0.39566596,16.30618831,33.03046400602451,b'Resonant 3:1'
49.63878046,0.25690792,20.04200723,1.6209354714062845,b'Detached'
43.14650983,0.1045511,17.53936708,30.70476253887275,b'Classical'
36.35780564,0.11202084,22.70173238,8.420169917389089,b'Resonant 4:3'
46.58630026,0.58118898,18.73831544,35.26566025550245,b'Scattering'
79.75923646,0.55544193,28.91842715,8.379000349487844,b'Resonant 13:3'
40.62259595,0.24807655,15.0396889,-1.5191082620147638,b'Scattering'
73.14828973,0.47605191,28.49655707,15.644613225519482,b'Detached'
37.99405537,0.03295425,27.79343386,7.676422082919722,b'Classical'
59.46739772,0.35790241,19.16399056,4.40847937000816,b'Detached'
45.59092472,0.18737647,23.3754108,15.240746824529113,b'Classical'
44.91233507,0.26706724,13.59561137,17.302675944301473,b'Scattering'
46.29172801,0.17647512,13.53808738,31.36712541833259,b'Classical'
39.35152438,0.18201143,17.27339108,9.533185995118538,b'Resonant 3:2'
42.80094914,0.11417935,14.01497873,2.777463672714639,b'Classical'
53.23880473,0.38966382,16.55703128,7.908326323284699,b'Detached'
41.57894273,0.11758504,24.83340812,20.46150354923471,b'Classical'
47.90305269,0.20272307,16.07170187,32.84336940962756,b'Resonant 2:1'
83.05236845,0.61925479,14.03301685,21.98838952040421,b'Scattering'
43.52778376,0.15085524,28.70624419,1.5804565022653059,b'Classical'
46.44516578,0.11670732,34.3415632,10.838378905792839,b'Classical'
50.19667058,0.26586315,23.09296476,8.204863231889737,b'Detached'
45.95899324,0.21047242,16.89507099,18.420151491641434,b'Classical'
143.91656623,0.74182584,11.93682828,29.603364022349282,b'Detached'
